PRI,timestamp,platform_lat,platform_lon,frequency,pulse_width,aoa,df_quality
990,2025-01-01T13:57:42Z,24.9719,25,1.886,30,-107.05,8
2222,2025-01-01T13:57:43Z,24.972,25,1.94,2,47.59,5
1666,2025-01-01T13:57:44Z,24.9722,25,1.935,2,23.91,9
1024,2025-01-01T13:57:45Z,24.9751,25,1.887,30,-52.22,10
904,2025-01-01T13:57:46Z,24.9759,25,1.929,75,-87.62,4
1054,2025-01-01T13:57:47Z,24.9767,25,1.888,30,-39.03,9
1024,2025-01-01T13:57:48Z,24.977,25,1.887,30,-104.07,2
1054,2025-01-01T13:57:49Z,24.9781,25,1.895,30,-104.49,6
2222,2025-01-01T13:57:50Z,24.9785,25,1.933,2,46.58,4
1666,2025-01-01T13:57:51Z,24.9791,25,1.93,2,50.2,3
872,2025-01-01T13:57:52Z,24.9793,25,1.92,75,-84.73,3
946,2025-01-01T13:57:53Z,24.9799,25,1.932,75,-82.17,5
1666,2025-01-01T13:57:54Z,24.9804,25,1.931,2,34.54,8
2222,2025-01-01T13:57:55Z,24.9822,25,1.94,2,43.3,5
1054,2025-01-01T13:57:56Z,24.9838,25,1.896,30,-103.72,6
946,2025-01-01T13:57:57Z,24.9842,25,1.915,75,-71.44,6
2222,2025-01-01T13:57:58Z,24.9872,25,1.939,2,42.51,6
990,2025-01-01T13:57:59Z,24.9882,25,1.886,30,-102.36,1
1666,2025-01-01T13:58:00Z,24.9892,25,1.937,2,44.57,9
990,2025-01-01T13:58:01Z,24.9905,25,1.895,30,-41.71,9
872,2025-01-01T13:58:02Z,24.9908,25,1.934,75,-86.99,2
1024,2025-01-01T13:58:03Z,24.9917,25,1.888,30,-73.47,9
1024,2025-01-01T13:58:04Z,24.9935,25,1.896,30,-97.64,6
1024,2025-01-01T13:58:05Z,24.9946,25,1.885,30,-102.52,1
904,2025-01-01T13:58:06Z,24.9951,25,1.922,75,-65.31,8
904,2025-01-01T13:58:07Z,24.9956,25,1.928,75,-89.08,1
990,2025-01-01T13:58:08Z,24.9963,25,1.884,30,-84.2,6
1666,2025-01-01T13:58:09Z,24.9963,25,1.935,2,24.81,9
2222,2025-01-01T13:58:10Z,24.9967,25,1.928,2,54.45,2
990,2025-01-01T13:58:11Z,24.9977,25,1.894,30,-104.09,1
872,2025-01-01T13:58:12Z,24.998,25,1.912,75,-68.96,7
904,2025-01-01T13:58:13Z,24.9981,25,1.92,75,-87.86,6
872,2025-01-01T13:58:14Z,24.9981,25,1.921,75,-90.12,2
1054,2025-01-01T13:58:15Z,24.9982,25,1.895,30,-60.62,10
904,2025-01-01T13:58:16Z,24.9985,25,1.933,75,-83.53,3
872,2025-01-01T13:58:17Z,25.0015,25,1.931,75,-82.35,4
946,2025-01-01T13:58:18Z,25.0025,25,1.932,75,-89.01,4
904,2025-01-01T13:58:19Z,25.0026,25,1.914,75,-52.56,9
1666,2025-01-01T13:58:20Z,25.0028,25,1.928,2,23.68,9
872,2025-01-01T13:58:21Z,25.0033,25,1.935,75,-81.43,4
2222,2025-01-01T13:58:22Z,25.0048,25,1.928,2,37.48,7
904,2025-01-01T13:58:23Z,25.0071,25,1.919,75,-85.2,3
1666,2025-01-01T13:58:24Z,25.0076,25,1.928,2,33.04,10
946,2025-01-01T13:58:25Z,25.0094,25,1.932,75,-83.71,3
2222,2025-01-01T13:58:26Z,25.0099,25,1.939,2,50.89,3
872,2025-01-01T13:58:27Z,25.0123,25,1.916,75,-85.19,3
1666,2025-01-01T13:58:28Z,25.0141,25,1.935,2,55.68,7
946,2025-01-01T13:58:29Z,25.0172,25,1.927,75,-64.77,10
904,2025-01-01T13:58:30Z,25.0229,25,1.914,75,-86.56,2
2222,2025-01-01T13:58:31Z,25.026,25,1.93,2,51.44,4
1666,2025-01-01T13:58:32Z,25.0271,25,1.937,2,38.86,7
904,2025-01-01T13:58:33Z,25.0315,25,1.932,75,-89.29,6
2222,2025-01-01T13:58:34Z,25.0355,25,1.933,2,60.64,7
1666,2025-01-01T13:58:35Z,25.0365,25,1.93,2,52.9,1
2222,2025-01-01T13:58:36Z,25.0402,25,1.934,2,49.96,3
946,2025-01-01T13:58:37Z,25.0411,25,1.927,75,-89.88,1
2222,2025-01-01T13:58:38Z,25.0437,25,1.935,2,46.42,5
946,2025-01-01T13:58:39Z,25.0445,25,1.919,75,-72.39,7
872,2025-01-01T13:58:40Z,25.0448,25,1.923,75,-50.01,10
2222,2025-01-01T13:58:41Z,25.0449,25,1.939,2,45.54,5
904,2025-01-01T13:58:42Z,25.0451,25,1.928,75,-64.3,9
904,2025-01-01T13:58:43Z,25.0455,25,1.914,75,-89.95,1
904,2025-01-01T13:58:44Z,25.0471,25,1.924,75,-71.53,6
2222,2025-01-01T13:58:45Z,25.0484,25,1.928,2,36.62,7
1666,2025-01-01T13:58:46Z,25.0512,25,1.934,2,46.32,4
1666,2025-01-01T13:58:47Z,25.053,25,1.929,2,54.3,1
1666,2025-01-01T13:58:48Z,25.053,25,1.934,2,29.44,10
1666,2025-01-01T13:58:49Z,25.0558,25,1.932,2,43.08,7
904,2025-01-01T13:58:50Z,25.0609,25,1.916,75,-84.29,4
1666,2025-01-01T13:58:51Z,25.0612,25,1.936,2,31.5,8
1666,2025-01-01T13:58:52Z,25.0619,25,1.931,2,28.82,10
2222,2025-01-01T13:58:53Z,25.0622,25,1.936,2,49.42,4
1666,2025-01-01T13:58:54Z,25.0659,25,1.938,2,54.26,4
2222,2025-01-01T13:58:55Z,25.066,25,1.933,2,30.49,10
904,2025-01-01T13:58:56Z,25.0679,25,1.932,75,-89.35,1
872,2025-01-01T13:58:57Z,25.0691,25,1.921,75,-94.38,6
2222,2025-01-01T13:58:58Z,25.0714,25,1.933,2,58.6,8
2222,2025-01-01T13:58:59Z,25.0747,25,1.934,2,51.83,2
2222,2025-01-01T13:59:00Z,25.0753,25,1.931,2,28.21,9
904,2025-01-01T13:59:01Z,25.0763,25,1.932,75,-88.35,4
904,2025-01-01T13:59:02Z,25.0768,25,1.922,75,-84.8,9
1666,2025-01-01T13:59:03Z,25.0776,25,1.939,2,22.44,10
1666,2025-01-01T13:59:04Z,25.0782,25,1.932,2,50.75,3
2222,2025-01-01T13:59:05Z,25.0813,25,1.934,2,53.49,2
872,2025-01-01T13:59:06Z,25.0816,25,1.925,75,-88.07,9
2222,2025-01-01T13:59:07Z,25.0835,25,1.928,2,53.05,2
904,2025-01-01T13:59:08Z,25.0868,25,1.914,75,-84.91,3
904,2025-01-01T13:59:09Z,25.0872,25,1.923,75,-82.83,4
872,2025-01-01T13:59:10Z,25.0876,25,1.925,75,-63.18,10
946,2025-01-01T13:59:11Z,25.0907,25,1.915,75,-87.64,4
946,2025-01-01T13:59:12Z,25.0915,25,1.929,75,-75.84,6
2222,2025-01-01T13:59:13Z,25.0942,25,1.93,2,52.93,5
872,2025-01-01T13:59:14Z,25.0951,25,1.928,75,-88.66,4
1666,2025-01-01T13:59:15Z,25.0952,25,1.93,2,41.26,6
946,2025-01-01T13:59:16Z,25.0968,25,1.935,75,-91.36,1
904,2025-01-01T13:59:17Z,25.0969,25,1.917,75,-75.85,10
2222,2025-01-01T13:59:18Z,25.0971,25,1.933,2,39.5,7
904,2025-01-01T13:59:19Z,25.0992,25,1.912,75,-86.73,3
872,2025-01-01T13:59:20Z,25.1005,25,1.915,75,-99.38,10
2222,2025-01-01T13:59:21Z,25.1007,25,1.933,2,55.29,10
2222,2025-01-01T13:59:22Z,25.1044,25,1.939,2,56.57,2
1666,2025-01-01T13:59:23Z,25.1087,25,1.931,2,42.71,9
872,2025-01-01T13:59:24Z,25.1091,25,1.928,75,-85.19,3
2222,2025-01-01T13:59:25Z,25.1092,25,1.933,2,53.38,3
872,2025-01-01T13:59:26Z,25.1098,25,1.934,75,-94.13,6
946,2025-01-01T13:59:27Z,25.1106,25,1.928,75,-50.82,10
2222,2025-01-01T13:59:28Z,25.111,25,1.931,2,39.81,7
1666,2025-01-01T13:59:29Z,25.1117,25,1.928,2,48.83,5
946,2025-01-01T13:59:30Z,25.1153,25,1.921,75,-70.81,7
2222,2025-01-01T13:59:31Z,25.117,25,1.938,2,24.77,9
1666,2025-01-01T13:59:32Z,25.1176,25,1.939,2,49.98,10
2222,2025-01-01T13:59:33Z,25.1183,25,1.934,2,19.45,8
872,2025-01-01T13:59:34Z,25.1192,25,1.92,75,-85.45,3
1666,2025-01-01T13:59:35Z,25.12,25,1.935,2,51.93,3
1666,2025-01-01T13:59:36Z,25.1201,25,1.94,2,54.59,4
904,2025-01-01T13:59:37Z,25.1239,25,1.92,75,-53.92,8
872,2025-01-01T13:59:38Z,25.1255,25,1.912,75,-46.1,9
2222,2025-01-01T13:59:39Z,25.128,25,1.936,2,53.55,3
2222,2025-01-01T13:59:40Z,25.1281,25,1.94,2,53.17,2
2222,2025-01-01T13:59:41Z,25.1284,25,1.934,2,52.04,3
2222,2025-01-01T13:59:42Z,25.1325,25,1.932,2,52.14,3
2222,2025-01-01T13:59:43Z,25.1332,25,1.93,2,45.48,9
946,2025-01-01T13:59:44Z,25.1335,25,1.931,75,-68.4,9
946,2025-01-01T13:59:45Z,25.1338,25,1.921,75,-93.01,2
946,2025-01-01T13:59:46Z,25.1364,25,1.932,75,-92.05,2
2222,2025-01-01T13:59:47Z,25.1377,25,1.931,2,53.79,3
946,2025-01-01T13:59:48Z,25.1419,25,1.925,75,-68.49,10
872,2025-01-01T13:59:49Z,25.1424,25,1.914,75,-90.4,4
1666,2025-01-01T13:59:50Z,25.1425,25,1.933,2,50.39,4
872,2025-01-01T13:59:51Z,25.1447,25,1.919,75,-55.6,8
2222,2025-01-01T13:59:52Z,25.1455,25,1.929,2,55.21,4
2222,2025-01-01T13:59:53Z,25.1458,25,1.933,2,54.17,3
904,2025-01-01T13:59:54Z,25.1472,25,1.923,75,-91.74,1
2222,2025-01-01T13:59:55Z,25.1478,25,1.938,2,21.71,8
2222,2025-01-01T13:59:56Z,25.1493,25,1.934,2,39.61,8
2222,2025-01-01T13:59:57Z,25.1535,25,1.939,2,50.63,10
1666,2025-01-01T13:59:58Z,25.1542,25,1.934,2,48.01,5
1666,2025-01-01T13:59:59Z,25.1556,25,1.938,2,54.51,4
872,2025-01-01T14:00:00Z,25.1562,25,1.926,75,-91.9,1
872,2025-01-01T14:00:01Z,25.1563,25,1.928,75,-43.44,10
1666,2025-01-01T14:00:02Z,25.1592,25,1.932,2,49.85,4
904,2025-01-01T14:00:03Z,25.1613,25,1.923,75,-89.54,7
1666,2025-01-01T14:00:04Z,25.1636,25,1.939,2,57.59,2
872,2025-01-01T14:00:05Z,25.1637,25,1.929,75,-76.98,7
904,2025-01-01T14:00:06Z,25.1667,25,1.932,75,-33.79,8
1666,2025-01-01T14:00:07Z,25.1681,25,1.931,2,56.72,4
2222,2025-01-01T14:00:08Z,25.1731,25,1.935,2,54.33,2
1666,2025-01-01T14:00:09Z,25.1746,25,1.932,2,61.09,7
946,2025-01-01T14:00:10Z,25.1767,25,1.912,75,-78.99,5
872,2025-01-01T14:00:11Z,25.1767,25,1.929,75,-83.49,5
1666,2025-01-01T14:00:12Z,25.1781,25,1.929,2,22.38,9
904,2025-01-01T14:00:13Z,25.1791,25,1.913,75,-40.08,9
904,2025-01-01T14:00:14Z,25.1805,25,1.927,75,-94.35,6
946,2025-01-01T14:00:15Z,25.1809,25,1.933,75,-85.34,4
872,2025-01-01T14:00:16Z,25.1824,25,1.913,75,-87.18,5
2222,2025-01-01T14:00:17Z,25.1825,25,1.931,2,39.54,8
2222,2025-01-01T14:00:18Z,25.1868,25,1.933,2,58.2,1
904,2025-01-01T14:00:19Z,25.1883,25,1.918,75,-94.46,2
2222,2025-01-01T14:00:20Z,25.189,25,1.94,2,23.55,10
904,2025-01-01T14:00:21Z,25.1928,25,1.929,75,-67.54,8
1666,2025-01-01T14:00:22Z,25.1928,25,1.94,2,69.62,10
2222,2025-01-01T14:00:23Z,25.1932,25,1.932,2,57.35,4
904,2025-01-01T14:00:24Z,25.1977,25,1.923,75,-82.02,5
904,2025-01-01T14:00:25Z,25.2011,25,1.922,75,-68.51,8
872,2025-01-01T14:00:26Z,25.2029,25,1.935,75,-65.53,10
1666,2025-01-01T14:00:27Z,25.2032,25,1.931,2,72.57,10
1666,2025-01-01T14:00:28Z,25.2035,25,1.93,2,46.47,7
1666,2025-01-01T14:00:29Z,25.2045,25,1.935,2,57.17,1
872,2025-01-01T14:00:30Z,25.2051,25,1.926,75,-94.76,2
904,2025-01-01T14:00:31Z,25.2058,25,1.92,75,-82.14,5
1666,2025-01-01T14:00:32Z,25.2074,25,1.936,2,55.24,2
946,2025-01-01T14:00:33Z,25.208,25,1.913,75,-65.08,10
904,2025-01-01T14:00:34Z,25.2094,25,1.915,75,-78.6,5
872,2025-01-01T14:00:35Z,25.2105,25,1.929,75,-80.05,9
904,2025-01-01T14:00:36Z,25.2113,25,1.921,75,-93.37,2
2222,2025-01-01T14:00:37Z,25.2136,25,1.929,2,64.72,6
2222,2025-01-01T14:00:38Z,25.2159,25,1.929,2,41.37,6
904,2025-01-01T14:00:39Z,25.2166,25,1.924,75,-90.69,4
904,2025-01-01T14:00:40Z,25.2172,25,1.932,75,-87.73,5
2222,2025-01-01T14:00:41Z,25.218,25,1.937,2,57.03,4
2222,2025-01-01T14:00:42Z,25.2195,25,1.936,2,57.06,4
1666,2025-01-01T14:00:43Z,25.22,25,1.937,2,40.04,9
1666,2025-01-01T14:00:44Z,25.221,25,1.936,2,54.54,3
2222,2025-01-01T14:00:45Z,25.222,25,1.938,2,29.71,10
946,2025-01-01T14:00:46Z,25.2225,25,1.912,75,-63.51,10
904,2025-01-01T14:00:47Z,25.2254,25,1.914,75,-91.62,1
872,2025-01-01T14:00:48Z,25.2277,25,1.926,75,-89.92,4
2222,2025-01-01T14:00:49Z,25.2294,25,1.936,2,64.2,6
1666,2025-01-01T14:00:50Z,25.2318,25,1.938,2,60.23,4
1666,2025-01-01T14:00:51Z,25.2318,25,1.935,2,56.43,4
1666,2025-01-01T14:00:52Z,25.2326,25,1.939,2,45.38,7
2222,2025-01-01T14:00:53Z,25.2332,25,1.93,2,55.29,5
946,2025-01-01T14:00:54Z,25.2344,25,1.934,75,-66.46,9
1666,2025-01-01T14:00:55Z,25.2407,25,1.935,2,66.11,9
2222,2025-01-01T14:00:56Z,25.2435,25,1.939,2,59.72,1
946,2025-01-01T14:00:57Z,25.2436,25,1.915,75,-88.95,3
2222,2025-01-01T14:00:58Z,25.245,25,1.93,2,56.49,3
1666,2025-01-01T14:00:59Z,25.2477,25,1.938,2,39.45,6
946,2025-01-01T14:01:00Z,25.2485,25,1.921,75,-92.02,2
904,2025-01-01T14:01:01Z,25.2497,25,1.915,75,-89.06,3
2222,2025-01-01T14:01:02Z,25.251,25,1.936,2,55.03,3
2222,2025-01-01T14:01:03Z,25.255,25,1.934,2,63.23,10
1666,2025-01-01T14:01:04Z,25.2557,25,1.936,2,55.53,3
904,2025-01-01T14:01:05Z,25.2574,25,1.93,75,-43.31,8
946,2025-01-01T14:01:06Z,25.2613,25,1.932,75,-56.62,8
2222,2025-01-01T14:01:07Z,25.2628,25,1.928,2,18.62,9
1666,2025-01-01T14:01:08Z,25.264,25,1.928,2,60.28,2
872,2025-01-01T14:01:09Z,25.2656,25,1.913,75,-84.86,4
1666,2025-01-01T14:01:10Z,25.2702,25,1.934,2,59.81,6
1666,2025-01-01T14:01:11Z,25.2734,25,1.933,2,67.09,6
2222,2025-01-01T14:01:12Z,25.2736,25,1.937,2,69.79,9
872,2025-01-01T14:01:13Z,25.2753,25,1.92,75,-95.84,6
946,2025-01-01T14:01:14Z,25.2754,25,1.93,75,-34.75,9
2222,2025-01-01T14:01:15Z,25.2768,25,1.932,2,51.91,4
1666,2025-01-01T14:01:16Z,25.277,25,1.932,2,58.64,1
872,2025-01-01T14:01:17Z,25.2785,25,1.935,75,-74.29,7
1666,2025-01-01T14:01:18Z,25.279,25,1.931,2,55.95,3
1666,2025-01-01T14:01:19Z,25.2819,25,1.929,2,57.78,2
872,2025-01-01T14:01:20Z,25.2834,25,1.934,75,-83.37,5
946,2025-01-01T14:01:21Z,25.2876,25,1.935,75,-88.17,3
872,2025-01-01T14:01:22Z,25.2877,25,1.932,75,-59.35,9
1666,2025-01-01T14:01:23Z,25.288,25,1.937,2,35.16,9
904,2025-01-01T14:01:24Z,25.2891,25,1.931,75,-87.15,4
1666,2025-01-01T14:01:25Z,25.2893,25,1.936,2,64.79,6
2222,2025-01-01T14:01:26Z,25.2935,25,1.931,2,26.46,9
2222,2025-01-01T14:01:27Z,25.2936,25,1.928,2,62.11,2
904,2025-01-01T14:01:28Z,25.2941,25,1.915,75,-92.82,2
904,2025-01-01T14:01:29Z,25.2955,25,1.928,75,-72.76,6
904,2025-01-01T14:01:30Z,25.2964,25,1.933,75,-89.87,7
904,2025-01-01T14:01:31Z,25.2965,25,1.935,75,-65.92,9
1666,2025-01-01T14:01:32Z,25.2992,25,1.931,2,58.26,2
2222,2025-01-01T14:01:33Z,25.2994,25,1.93,2,32.64,10
872,2025-01-01T14:01:34Z,25.2999,25,1.913,75,-92.92,2
1666,2025-01-01T14:01:35Z,25.3026,25,1.933,2,27.55,9
2222,2025-01-01T14:01:36Z,25.3027,25,1.938,2,44.43,7
1666,2025-01-01T14:01:37Z,25.3042,25,1.938,2,26.88,9
2222,2025-01-01T14:01:38Z,25.3051,25,1.934,2,59.43,2
2222,2025-01-01T14:01:39Z,25.3063,25,1.939,2,60.72,6
904,2025-01-01T14:01:40Z,25.3088,25,1.933,75,-81.97,5
2222,2025-01-01T14:01:41Z,25.3093,25,1.936,2,58.1,5
2222,2025-01-01T14:01:42Z,25.3097,25,1.931,2,64.41,6
1666,2025-01-01T14:01:43Z,25.3097,25,1.936,2,61.56,1
2222,2025-01-01T14:01:44Z,25.3104,25,1.928,2,31.67,8
946,2025-01-01T14:01:45Z,25.3111,25,1.927,75,-90.17,3
904,2025-01-01T14:01:46Z,25.3137,25,1.917,75,-83.85,5
872,2025-01-01T14:01:47Z,25.3137,25,1.916,75,-89.25,5
1666,2025-01-01T14:01:48Z,25.3151,25,1.929,2,61.37,8
872,2025-01-01T14:01:49Z,25.316,25,1.914,75,-94.68,7
1666,2025-01-01T14:01:50Z,25.3161,25,1.935,2,57.22,8
872,2025-01-01T14:01:51Z,25.3163,25,1.922,75,-88.97,10
1666,2025-01-01T14:01:52Z,25.3166,25,1.935,2,68.18,6
904,2025-01-01T14:01:53Z,25.3211,25,1.932,75,-90.53,4
1666,2025-01-01T14:01:54Z,25.3229,25,1.94,2,62.44,2
904,2025-01-01T14:01:55Z,25.3297,25,1.935,75,-89.06,3
1666,2025-01-01T14:01:56Z,25.3302,25,1.932,2,61.65,1
872,2025-01-01T14:01:57Z,25.3305,25,1.922,75,-90.68,4
2222,2025-01-01T14:01:58Z,25.3313,25,1.928,2,48.11,10
1666,2025-01-01T14:01:59Z,25.3328,25,1.937,2,62.22,2
946,2025-01-01T14:02:00Z,25.3366,25,1.912,75,-91.74,4
904,2025-01-01T14:02:01Z,25.3371,25,1.934,75,-89.62,5
1666,2025-01-01T14:02:02Z,25.3371,25,1.936,2,60.34,1
2222,2025-01-01T14:02:03Z,25.3399,25,1.933,2,49.46,9
1666,2025-01-01T14:02:04Z,25.3399,25,1.94,2,56.45,4
872,2025-01-01T14:02:05Z,25.343,25,1.919,75,-86.14,4
2222,2025-01-01T14:02:06Z,25.3436,25,1.932,2,58.47,8
904,2025-01-01T14:02:07Z,25.3443,25,1.925,75,-93.7,2
1666,2025-01-01T14:02:08Z,25.3443,25,1.93,2,60.55,1
2222,2025-01-01T14:02:09Z,25.3459,25,1.94,2,22.3,8
872,2025-01-01T14:02:10Z,25.3499,25,1.919,75,-95.8,2
1666,2025-01-01T14:02:11Z,25.3543,25,1.928,2,60.34,2
904,2025-01-01T14:02:12Z,25.3582,25,1.924,75,-58.97,8
1666,2025-01-01T14:02:13Z,25.3595,25,1.934,2,53.99,5
904,2025-01-01T14:02:14Z,25.361,25,1.933,75,-95.99,1
904,2025-01-01T14:02:15Z,25.3619,25,1.92,75,-96,10
1666,2025-01-01T14:02:16Z,25.3629,25,1.935,2,58.58,5
2222,2025-01-01T14:02:17Z,25.3647,25,1.939,2,60.65,2
946,2025-01-01T14:02:18Z,25.3656,25,1.935,75,-107.16,9
1666,2025-01-01T14:02:19Z,25.3661,25,1.93,2,64.19,2
1666,2025-01-01T14:02:20Z,25.3742,25,1.936,2,66.08,6
904,2025-01-01T14:02:21Z,25.3756,25,1.935,75,-91.12,7
1666,2025-01-01T14:02:22Z,25.376,25,1.934,2,63.48,1
872,2025-01-01T14:02:23Z,25.379,25,1.915,75,-56.24,10
872,2025-01-01T14:02:24Z,25.3807,25,1.915,75,-99.3,6
946,2025-01-01T14:02:25Z,25.381,25,1.912,75,-91.33,3
2222,2025-01-01T14:02:26Z,25.384,25,1.935,2,27.1,9
2222,2025-01-01T14:02:27Z,25.3844,25,1.93,2,47.83,10
1666,2025-01-01T14:02:28Z,25.3849,25,1.936,2,51.97,5
1666,2025-01-01T14:02:29Z,25.3856,25,1.94,2,46.58,6
872,2025-01-01T14:02:30Z,25.3858,25,1.935,75,-63.38,8
946,2025-01-01T14:02:31Z,25.387,25,1.919,75,-93.52,4
1666,2025-01-01T14:02:32Z,25.3883,25,1.933,2,55.19,10
2222,2025-01-01T14:02:33Z,25.3919,25,1.938,2,63.95,1
904,2025-01-01T14:02:34Z,25.3921,25,1.931,75,-58.83,10
1666,2025-01-01T14:02:35Z,25.3922,25,1.93,2,72.86,9
2222,2025-01-01T14:02:36Z,25.3924,25,1.93,2,62.07,6
1666,2025-01-01T14:02:37Z,25.3939,25,1.931,2,60.43,3
946,2025-01-01T14:02:38Z,25.3955,25,1.914,75,-91.76,4
2222,2025-01-01T14:02:39Z,25.3965,25,1.936,2,59.47,5
904,2025-01-01T14:02:40Z,25.398,25,1.93,75,-90.19,3
2222,2025-01-01T14:02:41Z,25.3985,25,1.94,2,54.13,5
872,2025-01-01T14:02:42Z,25.3988,25,1.923,75,-78.88,7
2222,2025-01-01T14:02:43Z,25.4,25,1.934,2,62.69,1
946,2025-01-01T14:02:44Z,25.4001,25,1.921,75,-91.84,3
2222,2025-01-01T14:02:45Z,25.4014,25,1.933,2,60.64,3
946,2025-01-01T14:02:46Z,25.4015,25,1.929,75,-60.56,9
1666,2025-01-01T14:02:47Z,25.4025,25,1.938,2,62.26,1
2222,2025-01-01T14:02:48Z,25.4043,25,1.932,2,47.98,6
946,2025-01-01T14:02:49Z,25.4063,25,1.93,75,-87.1,5
946,2025-01-01T14:02:50Z,25.4066,25,1.935,75,-91.03,10
1666,2025-01-01T14:02:51Z,25.409,25,1.932,2,55.31,5
2222,2025-01-01T14:02:52Z,25.4093,25,1.94,2,44.52,6
904,2025-01-01T14:02:53Z,25.411,25,1.92,75,-99.77,7
1666,2025-01-01T14:02:54Z,25.4179,25,1.929,2,55.81,10
2222,2025-01-01T14:02:55Z,25.4183,25,1.939,2,54.66,5
872,2025-01-01T14:02:56Z,25.419,25,1.918,75,-61.6,10
904,2025-01-01T14:02:57Z,25.4194,25,1.917,75,-88.36,4
872,2025-01-01T14:02:58Z,25.4212,25,1.932,75,-90.93,6
946,2025-01-01T14:02:59Z,25.4213,25,1.912,75,-93.54,2
904,2025-01-01T14:03:00Z,25.4224,25,1.917,75,-93.56,2
2222,2025-01-01T14:03:01Z,25.4232,25,1.937,2,42.44,9
2222,2025-01-01T14:03:02Z,25.4255,25,1.933,2,51.26,6
904,2025-01-01T14:03:03Z,25.4258,25,1.931,75,-37.56,10
1666,2025-01-01T14:03:04Z,25.426,25,1.928,2,50.37,7
904,2025-01-01T14:03:05Z,25.4271,25,1.928,75,-78.43,7
872,2025-01-01T14:03:06Z,25.4272,25,1.919,75,-93.73,7
946,2025-01-01T14:03:07Z,25.4277,25,1.918,75,-95.65,1
946,2025-01-01T14:03:08Z,25.4295,25,1.933,75,-85.66,5
872,2025-01-01T14:03:09Z,25.4296,25,1.921,75,-95.68,1
872,2025-01-01T14:03:10Z,25.4297,25,1.928,75,-75.77,7
2222,2025-01-01T14:03:11Z,25.4331,25,1.931,2,60.02,3
1666,2025-01-01T14:03:12Z,25.4361,25,1.928,2,65.27,1
1666,2025-01-01T14:03:13Z,25.4363,25,1.928,2,56.32,4
904,2025-01-01T14:03:14Z,25.4371,25,1.929,75,-107.38,10
904,2025-01-01T14:03:15Z,25.4372,25,1.933,75,-74.98,6
946,2025-01-01T14:03:16Z,25.441,25,1.921,75,-87.76,4
1666,2025-01-01T14:03:17Z,25.4412,25,1.932,2,63.93,1
904,2025-01-01T14:03:18Z,25.4421,25,1.924,75,-58.72,9
904,2025-01-01T14:03:19Z,25.4423,25,1.931,75,-97.56,7
904,2025-01-01T14:03:20Z,25.4457,25,1.935,75,-96.39,4
2222,2025-01-01T14:03:21Z,25.4457,25,1.936,2,63.57,1
2222,2025-01-01T14:03:22Z,25.4463,25,1.937,2,26.75,8
1666,2025-01-01T14:03:23Z,25.4476,25,1.935,2,37.46,9
946,2025-01-01T14:03:24Z,25.4479,25,1.929,75,-94.5,2
1666,2025-01-01T14:03:25Z,25.449,25,1.929,2,62.29,3
1666,2025-01-01T14:03:26Z,25.4504,25,1.94,2,41.85,9
2222,2025-01-01T14:03:27Z,25.4515,25,1.935,2,63.24,2
946,2025-01-01T14:03:28Z,25.4558,25,1.915,75,-45.38,10
946,2025-01-01T14:03:29Z,25.4561,25,1.923,75,-95.64,1
904,2025-01-01T14:03:30Z,25.4562,25,1.93,75,-91.48,6
1666,2025-01-01T14:03:31Z,25.4567,25,1.935,2,62.42,3
2222,2025-01-01T14:03:32Z,25.4567,25,1.932,2,27.54,9
1666,2025-01-01T14:03:33Z,25.4572,25,1.933,2,71.93,7
1666,2025-01-01T14:03:34Z,25.4578,25,1.931,2,65.94,2
872,2025-01-01T14:03:35Z,25.4587,25,1.935,75,-92.42,6
904,2025-01-01T14:03:36Z,25.4588,25,1.919,75,-92.62,3
1666,2025-01-01T14:03:37Z,25.4601,25,1.932,2,66.61,7
2222,2025-01-01T14:03:38Z,25.4611,25,1.932,2,66.04,1
2222,2025-01-01T14:03:39Z,25.4623,25,1.934,2,48.67,6
904,2025-01-01T14:03:40Z,25.4639,25,1.935,75,-98.28,2
1666,2025-01-01T14:03:41Z,25.4649,25,1.932,2,52.29,8
904,2025-01-01T14:03:42Z,25.4669,25,1.916,75,-88.95,5
2222,2025-01-01T14:03:43Z,25.4677,25,1.93,2,63.74,2
904,2025-01-01T14:03:44Z,25.4679,25,1.913,75,-97.96,7
872,2025-01-01T14:03:45Z,25.4684,25,1.918,75,-64.69,10
946,2025-01-01T14:03:46Z,25.4709,25,1.919,75,-98.9,2
1666,2025-01-01T14:03:47Z,25.4723,25,1.928,2,25.43,9
946,2025-01-01T14:03:48Z,25.4749,25,1.923,75,-95.97,1
904,2025-01-01T14:03:49Z,25.4754,25,1.928,75,-60.78,8
1666,2025-01-01T14:03:50Z,25.4765,25,1.931,2,61.29,4
904,2025-01-01T14:03:51Z,25.4792,25,1.93,75,-94.54,7
2222,2025-01-01T14:03:52Z,25.4835,25,1.931,2,69.96,7
2222,2025-01-01T14:03:53Z,25.4837,25,1.933,2,74.46,9
872,2025-01-01T14:03:54Z,25.4865,25,1.921,75,-73.05,8
2222,2025-01-01T14:03:55Z,25.4865,25,1.928,2,61.87,3
872,2025-01-01T14:03:56Z,25.4884,25,1.93,75,-76.68,6
1666,2025-01-01T14:03:57Z,25.4889,25,1.931,2,68.72,9
2222,2025-01-01T14:03:58Z,25.4891,25,1.935,2,62.01,5
872,2025-01-01T14:03:59Z,25.4901,25,1.934,75,-93.32,3
